R_um,D_um,s_um,C_GND_GND_F,C_feedline_feedline_F,C_island_island_F,C_GND_feedline_F,C_GND_island_F,C_feedline_island_F,row_sum_GND_F,row_sum_feedline_F,row_sum_island_F,missing_cap_GND_F,missing_cap_feedline_F,missing_cap_island_F
200.0,300.0,8.0,8.167e-13,1.949e-13,1.347e-13,-1.904e-13,-1.248e-13,-1.381e-15,5.014e-13,3.132e-15,8.433e-15,-5.014e-13,-3.132e-15,-8.433e-15
200.0,300.0,16.0,8.034e-13,1.949e-13,1.216e-13,-1.903e-13,-1.117e-13,-1.464e-15,5.014e-13,3.141e-15,8.423e-15,-5.014e-13,-3.141e-15,-8.423e-15
200.0,300.0,24.0,8.008e-13,1.952e-13,1.192e-13,-1.905e-13,-1.091e-13,-1.548e-15,5.012e-13,3.146e-15,8.604e-15,-5.012e-13,-3.146e-15,-8.604e-15
200.0,300.0,32.0,7.974e-13,1.955e-13,1.163e-13,-1.907e-13,-1.058e-13,-1.652e-15,5.009e-13,3.153e-15,8.865e-15,-5.009e-13,-3.153e-15,-8.865e-15
200.0,300.0,40.0,7.953e-13,1.956e-13,1.148e-13,-1.907e-13,-1.039e-13,-1.741e-15,5.007e-13,3.159e-15,9.09e-15,-5.007e-13,-3.159e-15,-9.09e-15
200.0,300.0,48.0,7.941e-13,1.956e-13,1.139e-13,-1.906e-13,-1.029e-13,-1.833e-15,5.005e-13,3.167e-15,9.199e-15,-5.005e-13,-3.167e-15,-9.199e-15
200.0,300.0,56.0,7.895e-13,1.957e-13,1.108e-13,-1.905e-13,-9.909e-14,-2.001e-15,4.999e-13,3.184e-15,9.664e-15,-4.999e-13,-3.184e-15,-9.664e-15
200.0,300.0,64.0,7.876e-13,1.964e-13,1.09e-13,-1.911e-13,-9.698e-14,-2.135e-15,4.996e-13,3.202e-15,9.935e-15,-4.996e-13,-3.202e-15,-9.935e-15
200.0,300.0,72.0,7.864e-13,1.969e-13,1.081e-13,-1.914e-13,-9.566e-14,-2.291e-15,4.993e-13,3.222e-15,1.013e-14,-4.993e-13,-3.222e-15,-1.013e-14
200.0,300.0,80.0,7.846e-13,1.977e-13,1.065e-13,-1.919e-13,-9.363e-14,-2.491e-15,4.99e-13,3.249e-15,1.036e-14,-4.99e-13,-3.249e-15,-1.036e-14
200.0,400.0,8.0,8.172e-13,1.943e-13,1.342e-13,-1.905e-13,-1.252e-13,-6.272e-16,5.015e-13,3.131e-15,8.354e-15,-5.015e-13,-3.131e-15,-8.354e-15
200.0,400.0,16.0,8.042e-13,1.944e-13,1.212e-13,-1.906e-13,-1.122e-13,-6.452e-16,5.015e-13,3.133e-15,8.339e-15,-5.015e-13,-3.133e-15,-8.339e-15
200.0,400.0,24.0,8.014e-13,1.944e-13,1.188e-13,-1.906e-13,-1.095e-13,-6.676e-16,5.012e-13,3.134e-15,8.536e-15,-5.012e-13,-3.134e-15,-8.536e-15
200.0,400.0,32.0,8.006e-13,1.94e-13,1.183e-13,-1.902e-13,-1.091e-13,-6.555e-16,5.012e-13,3.146e-15,8.551e-15,-5.012e-13,-3.146e-15,-8.551e-15
200.0,400.0,40.0,7.957e-13,1.943e-13,1.143e-13,-1.904e-13,-1.046e-13,-7.329e-16,5.007e-13,3.144e-15,9.021e-15,-5.007e-13,-3.144e-15,-9.021e-15
200.0,400.0,48.0,7.934e-13,1.94e-13,1.129e-13,-1.901e-13,-1.029e-13,-7.824e-16,5.005e-13,3.155e-15,9.205e-15,-5.005e-13,-3.155e-15,-9.205e-15
200.0,400.0,56.0,7.896e-13,1.939e-13,1.101e-13,-1.899e-13,-9.967e-14,-8.089e-16,5e-13,3.16e-15,9.632e-15,-5e-13,-3.16e-15,-9.632e-15
200.0,400.0,64.0,7.879e-13,1.941e-13,1.088e-13,-1.901e-13,-9.807e-14,-8.389e-16,4.997e-13,3.16e-15,9.841e-15,-4.997e-13,-3.16e-15,-9.841e-15
200.0,400.0,72.0,7.867e-13,1.943e-13,1.078e-13,-1.902e-13,-9.693e-14,-8.646e-16,4.995e-13,3.16e-15,1.004e-14,-4.995e-13,-3.16e-15,-1.004e-14
200.0,400.0,80.0,7.848e-13,1.945e-13,1.063e-13,-1.904e-13,-9.511e-14,-8.928e-16,4.992e-13,3.16e-15,1.026e-14,-4.992e-13,-3.16e-15,-1.026e-14
200.0,500.0,8.0,8.182e-13,1.941e-13,1.348e-13,-1.906e-13,-1.261e-13,-3.678e-16,5.015e-13,3.134e-15,8.317e-15,-5.015e-13,-3.134e-15,-8.317e-15
200.0,500.0,16.0,8.042e-13,1.941e-13,1.209e-13,-1.906e-13,-1.122e-13,-3.782e-16,5.015e-13,3.139e-15,8.332e-15,-5.015e-13,-3.139e-15,-8.332e-15
200.0,500.0,24.0,8.013e-13,1.94e-13,1.185e-13,-1.905e-13,-1.096e-13,-3.904e-16,5.012e-13,3.141e-15,8.522e-15,-5.012e-13,-3.141e-15,-8.522e-15
200.0,500.0,32.0,7.982e-13,1.942e-13,1.157e-13,-1.907e-13,-1.065e-13,-4.026e-16,5.01e-13,3.136e-15,8.776e-15,-5.01e-13,-3.136e-15,-8.776e-15
200.0,500.0,40.0,7.962e-13,1.942e-13,1.142e-13,-1.906e-13,-1.048e-13,-4.144e-16,5.007e-13,3.138e-15,8.989e-15,-5.007e-13,-3.138e-15,-8.989e-15
200.0,500.0,48.0,7.95e-13,1.941e-13,1.134e-13,-1.905e-13,-1.039e-13,-4.222e-16,5.006e-13,3.141e-15,9.102e-15,-5.006e-13,-3.141e-15,-9.102e-15
200.0,500.0,56.0,7.903e-13,1.941e-13,1.098e-13,-1.905e-13,-9.977e-14,-4.547e-16,5e-13,3.142e-15,9.627e-15,-5e-13,-3.142e-15,-9.627e-15
200.0,500.0,64.0,7.888e-13,1.944e-13,1.085e-13,-1.908e-13,-9.824e-14,-4.653e-16,4.997e-13,3.136e-15,9.833e-15,-4.997e-13,-3.136e-15,-9.833e-15
200.0,500.0,72.0,7.868e-13,1.94e-13,1.075e-13,-1.904e-13,-9.694e-14,-4.821e-16,4.995e-13,3.143e-15,1.006e-14,-4.995e-13,-3.143e-15,-1.006e-14
200.0,500.0,80.0,7.852e-13,1.941e-13,1.062e-13,-1.905e-13,-9.542e-14,-4.934e-16,4.992e-13,3.141e-15,1.024e-14,-4.992e-13,-3.141e-15,-1.024e-14
200.0,600.0,8.0,8.181e-13,1.941e-13,1.345e-13,-1.907e-13,-1.259e-13,-2.408e-16,5.015e-13,3.131e-15,8.356e-15,-5.015e-13,-3.131e-15,-8.356e-15
200.0,600.0,16.0,8.044e-13,1.941e-13,1.209e-13,-1.907e-13,-1.123e-13,-2.471e-16,5.014e-13,3.134e-15,8.357e-15,-5.014e-13,-3.134e-15,-8.357e-15
200.0,600.0,24.0,8.011e-13,1.94e-13,1.182e-13,-1.906e-13,-1.093e-13,-2.548e-16,5.012e-13,3.139e-15,8.593e-15,-5.012e-13,-3.139e-15,-8.593e-15
200.0,600.0,32.0,7.99e-13,1.94e-13,1.164e-13,-1.906e-13,-1.074e-13,-2.619e-16,5.01e-13,3.138e-15,8.738e-15,-5.01e-13,-3.138e-15,-8.738e-15
200.0,600.0,40.0,7.955e-13,1.941e-13,1.136e-13,-1.907e-13,-1.042e-13,-2.746e-16,5.006e-13,3.134e-15,9.119e-15,-5.006e-13,-3.134e-15,-9.119e-15
200.0,600.0,48.0,7.958e-13,1.941e-13,1.138e-13,-1.907e-13,-1.044e-13,-2.717e-16,5.006e-13,3.133e-15,9.097e-15,-5.006e-13,-3.133e-15,-9.097e-15
200.0,600.0,56.0,7.906e-13,1.942e-13,1.098e-13,-1.907e-13,-9.986e-14,-2.932e-16,5e-13,3.129e-15,9.673e-15,-5e-13,-3.129e-15,-9.673e-15
200.0,600.0,64.0,7.889e-13,1.944e-13,1.084e-13,-1.909e-13,-9.824e-14,-3.003e-16,4.997e-13,3.127e-15,9.893e-15,-4.997e-13,-3.127e-15,-9.893e-15
200.0,600.0,72.0,7.874e-13,1.943e-13,1.075e-13,-1.909e-13,-9.707e-14,-3.084e-16,4.994e-13,3.128e-15,1.011e-14,-4.994e-13,-3.128e-15,-1.011e-14
200.0,600.0,80.0,7.856e-13,1.944e-13,1.061e-13,-1.909e-13,-9.552e-14,-3.161e-16,4.992e-13,3.131e-15,1.029e-14,-4.992e-13,-3.131e-15,-1.029e-14
200.0,700.0,8.0,8.173e-13,1.941e-13,1.339e-13,-1.908e-13,-1.252e-13,-1.709e-16,5.013e-13,3.131e-15,8.491e-15,-5.013e-13,-3.131e-15,-8.491e-15
200.0,700.0,16.0,8.043e-13,1.941e-13,1.209e-13,-1.908e-13,-1.122e-13,-1.743e-16,5.013e-13,3.133e-15,8.476e-15,-5.013e-13,-3.133e-15,-8.476e-15
200.0,700.0,24.0,8.012e-13,1.94e-13,1.183e-13,-1.907e-13,-1.095e-13,-1.793e-16,5.011e-13,3.138e-15,8.689e-15,-5.011e-13,-3.138e-15,-8.689e-15
200.0,700.0,32.0,7.992e-13,1.94e-13,1.166e-13,-1.906e-13,-1.076e-13,-1.836e-16,5.009e-13,3.137e-15,8.823e-15,-5.009e-13,-3.137e-15,-8.823e-15
200.0,700.0,40.0,7.954e-13,1.941e-13,1.136e-13,-1.908e-13,-1.042e-13,-1.918e-16,5.005e-13,3.131e-15,9.233e-15,-5.005e-13,-3.131e-15,-9.233e-15
200.0,700.0,48.0,7.955e-13,1.941e-13,1.137e-13,-1.908e-13,-1.042e-13,-1.914e-16,5.005e-13,3.131e-15,9.237e-15,-5.005e-13,-3.131e-15,-9.237e-15
200.0,700.0,56.0,7.905e-13,1.942e-13,1.098e-13,-1.909e-13,-9.978e-14,-2.05e-16,4.998e-13,3.125e-15,9.809e-15,-4.998e-13,-3.125e-15,-9.809e-15
200.0,700.0,64.0,7.886e-13,1.944e-13,1.083e-13,-1.91e-13,-9.802e-14,-2.106e-16,4.995e-13,3.123e-15,1.005e-14,-4.995e-13,-3.123e-15,-1.005e-14
200.0,700.0,72.0,7.87e-13,1.943e-13,1.073e-13,-1.91e-13,-9.678e-14,-2.161e-16,4.992e-13,3.124e-15,1.028e-14,-4.992e-13,-3.124e-15,-1.028e-14
200.0,700.0,80.0,7.856e-13,1.944e-13,1.061e-13,-1.91e-13,-9.55e-14,-2.204e-16,4.991e-13,3.127e-15,1.042e-14,-4.991e-13,-3.127e-15,-1.042e-14
200.0,800.0,8.0,8.167e-13,1.941e-13,1.336e-13,-1.908e-13,-1.248e-13,-1.288e-16,5.011e-13,3.131e-15,8.722e-15,-5.011e-13,-3.131e-15,-8.722e-15
200.0,800.0,16.0,8.039e-13,1.941e-13,1.209e-13,-1.908e-13,-1.12e-13,-1.303e-16,5.011e-13,3.133e-15,8.683e-15,-5.011e-13,-3.133e-15,-8.683e-15
200.0,800.0,24.0,8.011e-13,1.94e-13,1.185e-13,-1.907e-13,-1.095e-13,-1.336e-16,5.009e-13,3.137e-15,8.881e-15,-5.009e-13,-3.137e-15,-8.881e-15
200.0,800.0,32.0,7.979e-13,1.94e-13,1.159e-13,-1.907e-13,-1.066e-13,-1.376e-16,5.006e-13,3.137e-15,9.12e-15,-5.006e-13,-3.137e-15,-9.12e-15
200.0,800.0,40.0,7.956e-13,1.941e-13,1.14e-13,-1.909e-13,-1.044e-13,-1.42e-16,5.003e-13,3.13e-15,9.401e-15,-5.003e-13,-3.13e-15,-9.401e-15
200.0,800.0,48.0,7.952e-13,1.941e-13,1.137e-13,-1.909e-13,-1.041e-13,-1.425e-16,5.002e-13,3.13e-15,9.449e-15,-5.002e-13,-3.13e-15,-9.449e-15
200.0,800.0,56.0,7.896e-13,1.942e-13,1.095e-13,-1.909e-13,-9.927e-14,-1.532e-16,4.995e-13,3.125e-15,1.009e-14,-4.995e-13,-3.125e-15,-1.009e-14
200.0,800.0,64.0,7.881e-13,1.944e-13,1.082e-13,-1.911e-13,-9.776e-14,-1.565e-16,4.992e-13,3.122e-15,1.031e-14,-4.992e-13,-3.122e-15,-1.031e-14
200.0,800.0,72.0,7.867e-13,1.943e-13,1.074e-13,-1.91e-13,-9.673e-14,-1.602e-16,4.99e-13,3.122e-15,1.051e-14,-4.99e-13,-3.122e-15,-1.051e-14
200.0,800.0,80.0,7.85e-13,1.944e-13,1.061e-13,-1.911e-13,-9.522e-14,-1.631e-16,4.988e-13,3.124e-15,1.069e-14,-4.988e-13,-3.124e-15,-1.069e-14
200.0,900.0,8.0,8.156e-13,1.941e-13,1.332e-13,-1.908e-13,-1.24e-13,-1.01e-16,5.007e-13,3.131e-15,9.068e-15,-5.007e-13,-3.131e-15,-9.068e-15
200.0,900.0,16.0,8.033e-13,1.941e-13,1.208e-13,-1.908e-13,-1.117e-13,-1.019e-16,5.007e-13,3.132e-15,9.006e-15,-5.007e-13,-3.132e-15,-9.006e-15
200.0,900.0,24.0,8.004e-13,1.94e-13,1.184e-13,-1.907e-13,-1.091e-13,-1.048e-16,5.005e-13,3.136e-15,9.219e-15,-5.005e-13,-3.136e-15,-9.219e-15
200.0,900.0,32.0,7.977e-13,1.943e-13,1.16e-13,-1.911e-13,-1.064e-13,-1.069e-16,5.002e-13,3.127e-15,9.451e-15,-5.002e-13,-3.127e-15,-9.451e-15
200.0,900.0,40.0,7.949e-13,1.942e-13,1.139e-13,-1.91e-13,-1.04e-13,-1.107e-16,4.999e-13,3.127e-15,9.767e-15,-4.999e-13,-3.127e-15,-9.767e-15
200.0,900.0,48.0,7.947e-13,1.942e-13,1.138e-13,-1.91e-13,-1.039e-13,-1.11e-16,4.998e-13,3.127e-15,9.796e-15,-4.998e-13,-3.127e-15,-9.796e-15
200.0,900.0,56.0,7.892e-13,1.942e-13,1.097e-13,-1.91e-13,-9.912e-14,-1.191e-16,4.991e-13,3.124e-15,1.044e-14,-4.991e-13,-3.124e-15,-1.044e-14
200.0,900.0,64.0,7.873e-13,1.944e-13,1.082e-13,-1.911e-13,-9.742e-14,-1.22e-16,4.988e-13,3.121e-15,1.069e-14,-4.988e-13,-3.121e-15,-1.069e-14
200.0,900.0,72.0,7.858e-13,1.943e-13,1.073e-13,-1.911e-13,-9.627e-14,-1.248e-16,4.985e-13,3.121e-15,1.092e-14,-4.985e-13,-3.121e-15,-1.092e-14
200.0,900.0,80.0,7.84e-13,1.944e-13,1.059e-13,-1.911e-13,-9.462e-14,-1.275e-16,4.982e-13,3.123e-15,1.114e-14,-4.982e-13,-3.123e-15,-1.114e-14
200.0,1000.0,8.0,8.141e-13,1.941e-13,1.328e-13,-1.909e-13,-1.231e-13,-8.257e-17,5.002e-13,3.13e-15,9.605e-15,-5.002e-13,-3.13e-15,-9.605e-15
200.0,1000.0,16.0,8.022e-13,1.94e-13,1.207e-13,-1.908e-13,-1.111e-13,-8.334e-17,5.002e-13,3.133e-15,9.51e-15,-5.002e-13,-3.133e-15,-9.51e-15
200.0,1000.0,24.0,7.997e-13,1.94e-13,1.187e-13,-1.908e-13,-1.089e-13,-8.5e-17,5e-13,3.135e-15,9.701e-15,-5e-13,-3.135e-15,-9.701e-15
200.0,1000.0,32.0,7.962e-13,1.94e-13,1.159e-13,-1.907e-13,-1.058e-13,-8.76e-17,4.997e-13,3.136e-15,9.987e-15,-4.997e-13,-3.136e-15,-9.987e-15
200.0,1000.0,40.0,7.941e-13,1.941e-13,1.142e-13,-1.909e-13,-1.038e-13,-8.987e-17,4.994e-13,3.129e-15,1.027e-14,-4.994e-13,-3.129e-15,-1.027e-14
200.0,1000.0,48.0,7.933e-13,1.941e-13,1.136e-13,-1.909e-13,-1.031e-13,-9.08e-17,4.992e-13,3.129e-15,1.038e-14,-4.992e-13,-3.129e-15,-1.038e-14
200.0,1000.0,56.0,7.879e-13,1.942e-13,1.096e-13,-1.909e-13,-9.852e-14,-9.685e-17,4.985e-13,3.123e-15,1.103e-14,-4.985e-13,-3.123e-15,-1.103e-14
200.0,1000.0,64.0,7.86e-13,1.944e-13,1.081e-13,-1.911e-13,-9.672e-14,-9.93e-17,4.981e-13,3.12e-15,1.131e-14,-4.981e-13,-3.12e-15,-1.131e-14
200.0,1000.0,72.0,7.845e-13,1.943e-13,1.072e-13,-1.911e-13,-9.556e-14,-1.016e-16,4.978e-13,3.12e-15,1.156e-14,-4.978e-13,-3.12e-15,-1.156e-14
200.0,1000.0,80.0,7.831e-13,1.944e-13,1.062e-13,-1.911e-13,-9.434e-14,-1.029e-16,4.976e-13,3.122e-15,1.171e-14,-4.976e-13,-3.122e-15,-1.171e-14
